SiteID,Begin_Date,Weekday,Begin_hour,TR,M,PresentTotal,Low_baleen,Humpback,Mid_baleen,Dolphin,Fish_chorus,SnappingShrimp,Notes
JNE,2/12/22,Saturday,18,,0,0,0,0,0,0,0,0,
JNE,2/12/22,Saturday,19,,0,0,0,0,0,0,0,0,
JNE,2/12/22,Saturday,20,,0,0,0,0,0,0,0,0,
JNE,2/12/22,Saturday,21,,0,0,0,0,0,0,0,0,
JNE,2/12/22,Saturday,22,,0,0,0,0,0,0,0,0,
JNE,2/12/22,Saturday,23,,0,0,0,0,0,0,0,0,
JNE,2/13/22,Sunday,0,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,1,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,2,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,3,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,4,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,5,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,6,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,7,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,8,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,9,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,10,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,11,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,12,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,13,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,14,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,15,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,16,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,17,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,18,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,19,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,20,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,21,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,22,,0,,0,0,0,0,0,0,
JNE,2/13/22,Sunday,23,,0,,0,0,0,0,0,0,
JNE,2/14/22,Monday,0,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,1,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,2,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,3,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,4,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,5,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,6,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,7,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,8,,1,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,9,,1,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,10,,2,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,11,,0,0,0,0,0,0,0,0,"LTSA, no sound clip due to ambient noise"
JNE,2/14/22,Monday,12,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,13,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,14,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,15,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,16,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,17,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,18,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,19,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,20,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,21,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,22,,0,0,0,0,0,0,0,0,
JNE,2/14/22,Monday,23,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,0,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,1,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,2,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,3,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,4,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,5,,1,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,6,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,7,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,8,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,9,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,10,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,11,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,12,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,13,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,14,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,15,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,16,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,17,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,18,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,19,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,20,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,21,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,22,,0,0,0,0,0,0,0,0,
JNE,2/15/22,Tuesday,23,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,0,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,1,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,2,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,3,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,4,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,5,,1,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,6,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,7,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,8,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,9,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,10,,1,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,11,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,12,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,13,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,14,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,15,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,16,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,17,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,18,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,19,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,20,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,21,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,22,,0,0,0,0,0,0,0,0,
JNE,2/16/22,Wednesday,23,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,0,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,1,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,2,,0,0,0,0,0,0,0,0,No sound clip due to ambient noise
JNE,2/17/22,Thursday,3,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,4,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,5,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,6,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,7,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,8,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,9,,1,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,10,,2,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,11,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,12,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,13,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,14,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,15,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,16,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,17,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,18,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,19,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,20,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,21,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,22,,0,0,0,0,0,0,0,0,
JNE,2/17/22,Thursday,23,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,0,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,1,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,2,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,3,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,4,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,5,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,6,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,7,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,8,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,9,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,10,,1,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,11,,2,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,12,,1,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,13,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,14,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,15,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,16,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,17,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,18,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,19,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,20,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,21,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,22,,0,0,0,0,0,0,0,0,
JNE,2/18/22,Friday,23,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,0,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,1,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,2,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,3,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,4,,1,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,5,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,6,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,7,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,8,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,9,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,10,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,11,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,12,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,13,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,14,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,15,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,16,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,17,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,18,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,19,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,20,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,21,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,22,,0,0,0,0,0,0,0,0,
JNE,2/19/22,Saturday,23,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,0,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,1,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,2,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,3,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,4,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,5,,1,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,6,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,7,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,8,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,9,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,10,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,11,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,12,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,13,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,14,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,15,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,16,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,17,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,18,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,19,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,20,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,21,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,22,,0,0,0,0,0,0,0,0,
JNE,2/20/22,Sunday,23,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,0,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,1,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,2,,0,0,0,0,0,0,0,0,LTSA
JNE,2/21/22,Monday,3,,0,0,0,0,0,0,0,0,LTSA
JNE,2/21/22,Monday,4,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,5,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,6,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,7,,1,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,8,,1,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,9,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,10,,2,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,11,,2,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,12,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,13,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,14,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,15,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,16,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,17,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,18,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,19,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,20,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,21,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,22,,0,0,0,0,0,0,0,0,
JNE,2/21/22,Monday,23,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,0,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,1,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,2,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,3,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,4,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,5,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,6,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,7,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,8,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,9,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,10,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,11,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,12,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,13,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,14,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,15,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,16,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,17,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,18,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,19,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,20,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,21,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,22,,0,0,0,0,0,0,0,0,
JNE,2/22/22,Tuesday,23,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,0,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,1,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,2,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,3,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,4,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,5,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,6,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,7,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,8,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,9,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,10,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,11,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,12,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,13,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,14,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,15,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,16,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,17,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,18,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,19,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,20,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,21,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,22,,0,0,0,0,0,0,0,0,
JNE,2/23/22,Wednesday,23,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,0,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,1,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,2,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,3,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,4,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,5,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,6,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,7,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,8,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,9,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,10,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,11,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,12,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,13,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,14,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,15,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,16,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,17,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,18,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,19,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,20,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,21,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,22,,0,0,0,0,0,0,0,0,
JNE,2/24/22,Thursday,23,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,0,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,1,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,2,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,3,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,4,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,5,,1,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,6,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,7,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,8,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,9,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,10,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,11,,2,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,12,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,13,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,14,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,15,,0,0,0,0,0,0,0,0,
JNE,2/25/22,Friday,16,,0,0,0,0,0,0,0,0,
