network,npz_id,Site_ID,Dep,Week,Date_week,Date_noyr,n_days,Total_ves_dep,Total_inside_ves_dep,Total_inside_ves_small
South-west,MMP,MRE,MURAT_202002_MRE,17,2025-04-29,2000-04-20,1,0,0,0
South-west,MMP,MRE,MURAT_202002_MRE,17,2025-04-29,2000-04-21,1,0,0,0
South-west,MMP,MRE,MURAT_202002_MRE,17,2025-04-29,2000-04-22,1,0,0,0
South-west,MMP,MRE,MURAT_202002_MRE,17,2025-04-29,2000-04-23,1,0,0,0
South-west,MMP,MRE,MURAT_202002_MRE,17,2025-04-29,2000-04-24,1,0,0,0
South-west,MMP,MRE,MURAT_202002_MRE,17,2025-04-29,2000-04-25,1,0,0,0
South-west,MMP,MRE,MURAT_202002_MRE,17,2025-04-29,2000-04-26,1,0,0,0
South-west,MMP,MRE,MURAT_202002_MRE,18,2025-05-06,2000-04-27,1,0,0,0
South-west,MMP,MRE,MURAT_202002_MRE,18,2025-05-06,2000-04-28,1,0,0,0
South-west,MMP,MRE,MURAT_202002_MRE,18,2025-05-06,2000-04-29,1,0,0,0
South-west,MMP,MRE,MURAT_202002_MRE,18,2025-05-06,2000-04-30,1,0,0,0
South-west,MMP,MRE,MURAT_202002_MRE,18,2025-05-06,2000-05-01,1,0,0,0
South-west,MMP,MRE,MURAT_202002_MRE,18,2025-05-06,2000-05-02,1,0,0,0
South-west,MMP,MRE,MURAT_202002_MRE,18,2025-05-06,2000-05-03,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,6,2025-02-12,2000-02-08,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,6,2025-02-12,2000-02-09,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,7,2025-02-19,2000-02-10,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,7,2025-02-19,2000-02-11,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,7,2025-02-19,2000-02-12,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,7,2025-02-19,2000-02-13,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,7,2025-02-19,2000-02-14,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,7,2025-02-19,2000-02-15,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,7,2025-02-19,2000-02-16,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,8,2025-02-26,2000-02-17,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,8,2025-02-26,2000-02-18,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,8,2025-02-26,2000-02-19,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,8,2025-02-26,2000-02-20,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,8,2025-02-26,2000-02-21,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,8,2025-02-26,2000-02-22,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,8,2025-02-26,2000-02-23,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,9,2025-03-04,2000-02-24,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,9,2025-03-04,2000-02-25,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,9,2025-03-04,2000-02-26,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,9,2025-03-04,2000-02-27,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,9,2025-03-04,2000-02-28,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,9,2025-03-04,2000-02-29,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,9,2025-03-04,2000-03-01,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,10,2025-03-11,2000-03-02,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,10,2025-03-11,2000-03-03,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,10,2025-03-11,2000-03-04,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,10,2025-03-11,2000-03-05,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,10,2025-03-11,2000-03-06,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,10,2025-03-11,2000-03-07,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,10,2025-03-11,2000-03-08,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,11,2025-03-18,2000-03-09,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,11,2025-03-18,2000-03-10,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,11,2025-03-18,2000-03-11,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,11,2025-03-18,2000-03-12,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,11,2025-03-18,2000-03-13,1,1,0,0
South-west,MMP,MRW,MURAT_202002_MRW,11,2025-03-18,2000-03-14,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,11,2025-03-18,2000-03-15,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,12,2025-03-25,2000-03-16,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,12,2025-03-25,2000-03-17,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,12,2025-03-25,2000-03-18,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,12,2025-03-25,2000-03-19,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,12,2025-03-25,2000-03-20,1,1,0,0
South-west,MMP,MRW,MURAT_202002_MRW,12,2025-03-25,2000-03-21,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,12,2025-03-25,2000-03-22,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,13,2025-04-01,2000-03-23,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,13,2025-04-01,2000-03-24,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,13,2025-04-01,2000-03-25,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,13,2025-04-01,2000-03-26,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,13,2025-04-01,2000-03-27,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,13,2025-04-01,2000-03-28,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,13,2025-04-01,2000-03-29,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,14,2025-04-08,2000-03-30,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,14,2025-04-08,2000-03-31,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,14,2025-04-08,2000-04-01,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,14,2025-04-08,2000-04-02,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,14,2025-04-08,2000-04-03,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,14,2025-04-08,2000-04-04,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,14,2025-04-08,2000-04-05,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,15,2025-04-15,2000-04-06,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,15,2025-04-15,2000-04-07,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,15,2025-04-15,2000-04-08,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,15,2025-04-15,2000-04-09,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,15,2025-04-15,2000-04-10,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,15,2025-04-15,2000-04-11,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,15,2025-04-15,2000-04-12,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,16,2025-04-22,2000-04-13,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,16,2025-04-22,2000-04-14,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,16,2025-04-22,2000-04-15,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,16,2025-04-22,2000-04-16,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,16,2025-04-22,2000-04-17,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,16,2025-04-22,2000-04-18,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,16,2025-04-22,2000-04-19,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,17,2025-04-29,2000-04-20,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,17,2025-04-29,2000-04-21,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,17,2025-04-29,2000-04-22,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,17,2025-04-29,2000-04-23,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,17,2025-04-29,2000-04-24,1,0,0,0
South-west,MMP,MRW,MURAT_202002_MRW,17,2025-04-29,2000-04-25,1,0,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,3,2025-01-22,2000-01-18,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,3,2025-01-22,2000-01-19,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,3,2025-01-22,2000-01-20,1,4,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,3,2025-01-22,2000-01-21,1,6,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,3,2025-01-22,2000-01-22,1,11,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,3,2025-01-22,2000-01-23,1,4,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,4,2025-01-29,2000-01-24,1,4,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,4,2025-01-29,2000-01-25,1,4,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,4,2025-01-29,2000-01-26,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,4,2025-01-29,2000-01-27,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,4,2025-01-29,2000-01-28,1,2,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,4,2025-01-29,2000-01-29,1,2,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,4,2025-01-29,2000-01-30,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,5,2025-02-05,2000-01-31,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,5,2025-02-05,2000-02-01,1,6,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,5,2025-02-05,2000-02-02,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,5,2025-02-05,2000-02-03,1,4,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,5,2025-02-05,2000-02-04,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,5,2025-02-05,2000-02-05,1,11,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,5,2025-02-05,2000-02-06,1,1,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,6,2025-02-12,2000-02-07,1,4,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,6,2025-02-12,2000-02-08,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,6,2025-02-12,2000-02-09,1,2,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,6,2025-02-12,2000-02-10,1,8,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,6,2025-02-12,2000-02-11,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,6,2025-02-12,2000-02-12,1,7,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,6,2025-02-12,2000-02-13,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,7,2025-02-19,2000-02-14,1,1,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,7,2025-02-19,2000-02-15,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,7,2025-02-19,2000-02-16,1,7,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,7,2025-02-19,2000-02-17,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,7,2025-02-19,2000-02-18,1,4,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,7,2025-02-19,2000-02-19,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,7,2025-02-19,2000-02-20,1,4,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,8,2025-02-26,2000-02-21,1,7,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,8,2025-02-26,2000-02-22,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,8,2025-02-26,2000-02-23,1,2,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,8,2025-02-26,2000-02-24,1,2,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,8,2025-02-26,2000-02-25,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,8,2025-02-26,2000-02-26,1,2,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,8,2025-02-26,2000-02-27,1,2,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,9,2025-03-04,2000-02-28,1,7,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,9,2025-03-04,2000-03-01,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,9,2025-03-04,2000-03-02,1,2,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,9,2025-03-04,2000-03-03,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,9,2025-03-04,2000-03-04,1,1,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,9,2025-03-04,2000-03-05,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,9,2025-03-04,2000-03-06,1,2,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,10,2025-03-11,2000-03-07,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,10,2025-03-11,2000-03-08,1,1,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,10,2025-03-11,2000-03-09,1,4,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,10,2025-03-11,2000-03-10,1,8,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,10,2025-03-11,2000-03-11,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,10,2025-03-11,2000-03-12,1,7,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,10,2025-03-11,2000-03-13,1,8,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,11,2025-03-18,2000-03-14,1,2,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,11,2025-03-18,2000-03-15,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,11,2025-03-18,2000-03-16,1,8,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,11,2025-03-18,2000-03-17,1,7,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,11,2025-03-18,2000-03-18,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,11,2025-03-18,2000-03-19,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,11,2025-03-18,2000-03-20,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,12,2025-03-25,2000-03-21,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,12,2025-03-25,2000-03-22,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,12,2025-03-25,2000-03-23,1,1,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,12,2025-03-25,2000-03-24,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,12,2025-03-25,2000-03-25,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,12,2025-03-25,2000-03-26,1,5,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,12,2025-03-25,2000-03-27,1,1,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,13,2025-04-01,2000-03-28,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,13,2025-04-01,2000-03-29,1,6,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,13,2025-04-01,2000-03-30,1,2,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,13,2025-04-01,2000-03-31,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,13,2025-04-01,2000-04-01,1,7,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,13,2025-04-01,2000-04-02,1,7,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,13,2025-04-01,2000-04-03,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,14,2025-04-08,2000-04-04,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,14,2025-04-08,2000-04-05,1,2,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,14,2025-04-08,2000-04-06,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,14,2025-04-08,2000-04-07,1,3,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,14,2025-04-08,2000-04-08,1,1,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,14,2025-04-08,2000-04-09,1,2,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,14,2025-04-08,2000-04-10,1,4,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,15,2025-04-15,2000-04-11,1,2,0,0
South-west,SWCMP,SWS,SWC_202201_SWS,15,2025-04-15,2000-04-12,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,19,2025-05-13,2000-05-10,1,10,1,5
South-west,TRMP,TRE,TWOROCKS_202105_TRE,19,2025-05-13,2000-05-11,1,6,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,19,2025-05-13,2000-05-12,1,4,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,19,2025-05-13,2000-05-13,1,3,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,19,2025-05-13,2000-05-14,1,3,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,19,2025-05-13,2000-05-15,1,7,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,19,2025-05-13,2000-05-16,1,13,0,1
South-west,TRMP,TRE,TWOROCKS_202105_TRE,20,2025-05-20,2000-05-17,1,3,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,20,2025-05-20,2000-05-18,1,15,1,5
South-west,TRMP,TRE,TWOROCKS_202105_TRE,20,2025-05-20,2000-05-19,1,11,1,4
South-west,TRMP,TRE,TWOROCKS_202105_TRE,20,2025-05-20,2000-05-20,1,18,0,6
South-west,TRMP,TRE,TWOROCKS_202105_TRE,20,2025-05-20,2000-05-21,1,18,1,2
South-west,TRMP,TRE,TWOROCKS_202105_TRE,20,2025-05-20,2000-05-22,1,3,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,20,2025-05-20,2000-05-23,1,3,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,21,2025-05-27,2000-05-24,1,1,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,21,2025-05-27,2000-05-25,1,17,1,4
South-west,TRMP,TRE,TWOROCKS_202105_TRE,21,2025-05-27,2000-05-26,1,9,0,3
South-west,TRMP,TRE,TWOROCKS_202105_TRE,21,2025-05-27,2000-05-27,1,7,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,21,2025-05-27,2000-05-28,1,5,0,1
South-west,TRMP,TRE,TWOROCKS_202105_TRE,21,2025-05-27,2000-05-29,1,1,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,21,2025-05-27,2000-05-30,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,22,2025-06-03,2000-05-31,1,4,0,1
South-west,TRMP,TRE,TWOROCKS_202105_TRE,22,2025-06-03,2000-06-01,1,8,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,22,2025-06-03,2000-06-02,1,27,0,8
South-west,TRMP,TRE,TWOROCKS_202105_TRE,22,2025-06-03,2000-06-03,1,20,3,9
South-west,TRMP,TRE,TWOROCKS_202105_TRE,22,2025-06-03,2000-06-04,1,13,1,3
South-west,TRMP,TRE,TWOROCKS_202105_TRE,22,2025-06-03,2000-06-05,1,27,1,9
South-west,TRMP,TRE,TWOROCKS_202105_TRE,22,2025-06-03,2000-06-06,1,5,0,3
South-west,TRMP,TRE,TWOROCKS_202105_TRE,23,2025-06-10,2000-06-07,1,7,1,1
South-west,TRMP,TRE,TWOROCKS_202105_TRE,23,2025-06-10,2000-06-08,1,1,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,23,2025-06-10,2000-06-09,1,1,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,23,2025-06-10,2000-06-10,1,2,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,23,2025-06-10,2000-06-11,1,14,0,3
South-west,TRMP,TRE,TWOROCKS_202105_TRE,23,2025-06-10,2000-06-12,1,44,1,13
South-west,TRMP,TRE,TWOROCKS_202105_TRE,23,2025-06-10,2000-06-13,1,21,5,8
South-west,TRMP,TRE,TWOROCKS_202105_TRE,24,2025-06-17,2000-06-14,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,24,2025-06-17,2000-06-15,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,24,2025-06-17,2000-06-16,1,15,2,7
South-west,TRMP,TRE,TWOROCKS_202105_TRE,24,2025-06-17,2000-06-17,1,10,0,2
South-west,TRMP,TRE,TWOROCKS_202105_TRE,24,2025-06-17,2000-06-18,1,11,1,2
South-west,TRMP,TRE,TWOROCKS_202105_TRE,24,2025-06-17,2000-06-19,1,6,0,1
South-west,TRMP,TRE,TWOROCKS_202105_TRE,24,2025-06-17,2000-06-20,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,25,2025-06-24,2000-06-21,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,25,2025-06-24,2000-06-22,1,1,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,25,2025-06-24,2000-06-23,1,4,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,25,2025-06-24,2000-06-24,1,30,2,11
South-west,TRMP,TRE,TWOROCKS_202105_TRE,25,2025-06-24,2000-06-25,1,18,2,3
South-west,TRMP,TRE,TWOROCKS_202105_TRE,25,2025-06-24,2000-06-26,1,12,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,25,2025-06-24,2000-06-27,1,1,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,26,2025-07-01,2000-06-28,1,1,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,26,2025-07-01,2000-06-29,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,26,2025-07-01,2000-06-30,1,10,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,26,2025-07-01,2000-07-01,1,3,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,26,2025-07-01,2000-07-02,1,12,0,1
South-west,TRMP,TRE,TWOROCKS_202105_TRE,26,2025-07-01,2000-07-03,1,14,0,3
South-west,TRMP,TRE,TWOROCKS_202105_TRE,26,2025-07-01,2000-07-04,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,27,2025-07-08,2000-07-05,1,1,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,27,2025-07-08,2000-07-06,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,27,2025-07-08,2000-07-07,1,1,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,27,2025-07-08,2000-07-08,1,1,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,27,2025-07-08,2000-07-09,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,27,2025-07-08,2000-07-10,1,8,1,4
South-west,TRMP,TRE,TWOROCKS_202105_TRE,27,2025-07-08,2000-07-11,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,28,2025-07-15,2000-07-12,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,28,2025-07-15,2000-07-13,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,28,2025-07-15,2000-07-14,1,1,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,28,2025-07-15,2000-07-15,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,28,2025-07-15,2000-07-16,1,0,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,28,2025-07-15,2000-07-17,1,21,3,7
South-west,TRMP,TRE,TWOROCKS_202105_TRE,28,2025-07-15,2000-07-18,1,7,1,2
South-west,TRMP,TRE,TWOROCKS_202105_TRE,29,2025-07-22,2000-07-19,1,19,0,3
South-west,TRMP,TRE,TWOROCKS_202105_TRE,29,2025-07-22,2000-07-20,1,3,0,0
South-west,TRMP,TRE,TWOROCKS_202105_TRE,29,2025-07-22,2000-07-21,1,1,0,0
