network,npz_id,Site_ID,Dep,Week,Date_week,Date_noyr,n_days,Total_ves_dep,Total_inside_ves_dep,Total_inside_ves_small
Temperate East,CGMP,CG,CGMP_201904_CG,22,2025-06-03,2000-05-27,1,4,0,2
Temperate East,CGMP,CG,CGMP_201904_CG,22,2025-06-03,2000-05-28,1,2,0,1
Temperate East,CGMP,CG,CGMP_201904_CG,22,2025-06-03,2000-05-29,1,4,0,0
Temperate East,CGMP,CG,CGMP_201904_CG,22,2025-06-03,2000-05-30,1,1,0,1
Temperate East,CGMP,CG,CGMP_201904_CG,22,2025-06-03,2000-05-31,1,8,0,6
Temperate East,CGMP,CG,CGMP_201904_CG,22,2025-06-03,2000-06-01,1,1,0,1
Temperate East,CGMP,CG,CGMP_201904_CG,22,2025-06-03,2000-06-02,1,2,0,2
Temperate East,CGMP,CG,CGMP_201904_CG,23,2025-06-10,2000-06-03,1,3,0,1
Temperate East,CGMP,CG,CGMP_201904_CG,23,2025-06-10,2000-06-04,1,0,0,0
Temperate East,CGMP,CG,CGMP_201904_CG,23,2025-06-10,2000-06-05,1,2,1,2
Temperate East,CGMP,CG,CGMP_201904_CG,23,2025-06-10,2000-06-06,1,0,0,0
Temperate East,CGMP,CG,CGMP_201904_CG,23,2025-06-10,2000-06-07,1,2,0,1
Temperate East,CGMP,CG,CGMP_201904_CG,23,2025-06-10,2000-06-08,1,12,0,6
Temperate East,CGMP,CG,CGMP_201904_CG,23,2025-06-10,2000-06-09,1,14,1,9
Temperate East,CGMP,CG,CGMP_201904_CG,24,2025-06-17,2000-06-10,1,9,3,9
Temperate East,CGMP,CG,CGMP_201904_CG,24,2025-06-17,2000-06-11,1,19,2,10
Temperate East,CGMP,CG,CGMP_201904_CG,24,2025-06-17,2000-06-12,1,8,1,4
Temperate East,CGMP,CG,CGMP_201904_CG,24,2025-06-17,2000-06-13,1,15,2,9
Temperate East,CGMP,CG,CGMP_201904_CG,24,2025-06-17,2000-06-14,1,9,3,7
Temperate East,CGMP,CG,CGMP_201904_CG,24,2025-06-17,2000-06-15,1,17,3,15
Temperate East,CGMP,CG,CGMP_201904_CG,24,2025-06-17,2000-06-16,1,9,0,5
Temperate East,CGMP,CG,CGMP_201904_CG,25,2025-06-24,2000-06-17,1,0,0,0
Temperate East,CGMP,CG,CGMP_201904_CG,25,2025-06-24,2000-06-18,1,6,1,4
Temperate East,CGMP,CG,CGMP_201904_CG,25,2025-06-24,2000-06-19,1,0,0,0
Temperate East,CGMP,CG,CGMP_201904_CG,25,2025-06-24,2000-06-20,1,4,1,4
Temperate East,CGMP,CG,CGMP_201904_CG,25,2025-06-24,2000-06-21,1,6,1,5
Temperate East,CGMP,CG,CGMP_201904_CG,25,2025-06-24,2000-06-22,1,3,0,2
Temperate East,CGMP,CG,CGMP_201904_CG,25,2025-06-24,2000-06-23,1,2,0,2
Temperate East,CGMP,CG,CGMP_201904_CG,26,2025-07-01,2000-06-24,1,1,0,1
Temperate East,SIMP,EP,SIMP_201808_EP,32,2025-08-12,2000-08-10,1,17,0,3
Temperate East,SIMP,EP,SIMP_201808_EP,32,2025-08-12,2000-08-11,1,13,1,6
Temperate East,SIMP,EP,SIMP_201808_EP,32,2025-08-12,2000-08-12,1,8,0,0
Temperate East,SIMP,EP,SIMP_201808_EP,33,2025-08-19,2000-08-13,1,0,0,0
Temperate East,SIMP,EP,SIMP_201808_EP,33,2025-08-19,2000-08-14,1,15,1,3
Temperate East,SIMP,EP,SIMP_201808_EP,33,2025-08-19,2000-08-15,1,5,0,2
Temperate East,SIMP,EP,SIMP_201808_EP,33,2025-08-19,2000-08-16,1,8,0,0
Temperate East,SIMP,EP,SIMP_201808_EP,33,2025-08-19,2000-08-17,1,6,0,3
Temperate East,SIMP,EP,SIMP_201808_EP,33,2025-08-19,2000-08-18,1,18,2,11
Temperate East,SIMP,EP,SIMP_201808_EP,33,2025-08-19,2000-08-19,1,4,0,0
Temperate East,SIMP,EP,SIMP_201808_EP,34,2025-08-26,2000-08-20,1,0,0,0
Temperate East,SIMP,EP,SIMP_201808_EP,34,2025-08-26,2000-08-21,1,0,0,0
Temperate East,SIMP,EP,SIMP_201808_EP,34,2025-08-26,2000-08-22,1,1,0,1
Temperate East,SIMP,EP,SIMP_201808_EP,34,2025-08-26,2000-08-23,1,4,0,0
Temperate East,SIMP,EP,SIMP_201808_EP,34,2025-08-26,2000-08-24,1,4,0,1
Temperate East,SIMP,EP,SIMP_201808_EP,34,2025-08-26,2000-08-25,1,11,0,1
Temperate East,SIMP,EP,SIMP_201808_EP,34,2025-08-26,2000-08-26,1,9,0,0
Temperate East,SIMP,EP,SIMP_201808_EP,35,2025-09-02,2000-08-27,1,9,0,3
Temperate East,SIMP,EP,SIMP_201808_EP,35,2025-09-02,2000-08-28,1,9,2,5
Temperate East,SIMP,EP,SIMP_201808_EP,35,2025-09-02,2000-08-29,1,21,2,11
Temperate East,SIMP,EP,SIMP_201808_EP,35,2025-09-02,2000-08-30,1,19,1,6
Temperate East,SIMP,EP,SIMP_201808_EP,35,2025-09-02,2000-08-31,1,5,0,3
Temperate East,SIMP,EP,SIMP_201808_EP,35,2025-09-02,2000-09-01,1,7,0,2
Temperate East,SIMP,EP,SIMP_201808_EP,35,2025-09-02,2000-09-02,1,4,0,2
Temperate East,SIMP,EP,SIMP_201808_EP,36,2025-09-09,2000-09-03,1,3,0,1
Temperate East,SIMP,EP,SIMP_201808_EP,36,2025-09-09,2000-09-04,1,0,0,0
Temperate East,SIMP,EP,SIMP_201808_EP,36,2025-09-09,2000-09-05,1,5,0,2
Temperate East,SIMP,EP,SIMP_201808_EP,36,2025-09-09,2000-09-06,1,15,0,5
Temperate East,SIMP,EP,SIMP_201808_EP,36,2025-09-09,2000-09-07,1,3,0,0
Temperate East,SIMP,EP,SIMP_201808_EP,36,2025-09-09,2000-09-08,1,3,0,0
Temperate East,SIMP,EP,SIMP_201808_EP,36,2025-09-09,2000-09-09,1,3,0,0
Temperate East,SIMP,EP,SIMP_201808_EP,37,2025-09-16,2000-09-10,1,7,0,2
Temperate East,SIMP,EP,SIMP_201808_EP,37,2025-09-16,2000-09-11,1,4,0,0
Temperate East,SIMP,EP,SIMP_201808_EP,37,2025-09-16,2000-09-12,1,0,0,0
Temperate East,SIMP,EP,SIMP_201812_EP,1,2025-01-08,2000-01-01,1,1,0,0
Temperate East,SIMP,EP,SIMP_201812_EP,1,2025-01-08,2000-01-02,1,7,2,2
Temperate East,SIMP,EP,SIMP_201812_EP,1,2025-01-08,2000-01-03,1,9,0,3
Temperate East,SIMP,EP,SIMP_201812_EP,1,2025-01-08,2000-01-04,1,3,0,1
Temperate East,SIMP,EP,SIMP_201812_EP,1,2025-01-08,2000-01-05,1,10,0,0
Temperate East,SIMP,EP,SIMP_201812_EP,1,2025-01-08,2000-01-06,1,7,1,3
Temperate East,SIMP,EP,SIMP_201812_EP,1,2025-01-08,2000-12-31,1,5,0,1
Temperate East,SIMP,EP,SIMP_201812_EP,2,2025-01-15,2000-01-07,1,11,0,5
Temperate East,SIMP,EP,SIMP_201812_EP,2,2025-01-15,2000-01-08,1,17,1,6
Temperate East,SIMP,EP,SIMP_201812_EP,2,2025-01-15,2000-01-09,1,8,0,1
Temperate East,SIMP,EP,SIMP_201812_EP,2,2025-01-15,2000-01-10,1,8,0,1
Temperate East,SIMP,EP,SIMP_201812_EP,2,2025-01-15,2000-01-11,1,8,0,1
Temperate East,SIMP,EP,SIMP_201812_EP,2,2025-01-15,2000-01-12,1,10,0,3
Temperate East,SIMP,EP,SIMP_201812_EP,2,2025-01-15,2000-01-13,1,13,4,5
Temperate East,SIMP,EP,SIMP_201812_EP,3,2025-01-22,2000-01-14,1,19,2,9
Temperate East,SIMP,EP,SIMP_201812_EP,3,2025-01-22,2000-01-15,1,14,0,6
Temperate East,SIMP,EP,SIMP_201812_EP,50,2025-12-16,2000-12-12,1,1,1,1
Temperate East,SIMP,EP,SIMP_201812_EP,50,2025-12-16,2000-12-13,1,1,0,1
Temperate East,SIMP,EP,SIMP_201812_EP,50,2025-12-16,2000-12-14,1,0,0,0
Temperate East,SIMP,EP,SIMP_201812_EP,50,2025-12-16,2000-12-15,1,3,0,0
Temperate East,SIMP,EP,SIMP_201812_EP,50,2025-12-16,2000-12-16,1,3,0,0
Temperate East,SIMP,EP,SIMP_201812_EP,51,2025-12-23,2000-12-17,1,0,0,0
Temperate East,SIMP,EP,SIMP_201812_EP,51,2025-12-23,2000-12-18,1,5,0,0
Temperate East,SIMP,EP,SIMP_201812_EP,51,2025-12-23,2000-12-19,1,7,0,1
Temperate East,SIMP,EP,SIMP_201812_EP,51,2025-12-23,2000-12-20,1,1,0,0
Temperate East,SIMP,EP,SIMP_201812_EP,51,2025-12-23,2000-12-21,1,1,0,0
Temperate East,SIMP,EP,SIMP_201812_EP,51,2025-12-23,2000-12-22,1,2,0,1
Temperate East,SIMP,EP,SIMP_201812_EP,51,2025-12-23,2000-12-23,1,0,0,0
Temperate East,SIMP,EP,SIMP_201812_EP,52,2025-12-30,2000-12-24,1,0,0,0
Temperate East,SIMP,EP,SIMP_201812_EP,52,2025-12-30,2000-12-25,1,3,0,0
Temperate East,SIMP,EP,SIMP_201812_EP,52,2025-12-30,2000-12-26,1,12,3,7
Temperate East,SIMP,EP,SIMP_201812_EP,52,2025-12-30,2000-12-27,1,10,1,5
Temperate East,SIMP,EP,SIMP_201812_EP,52,2025-12-30,2000-12-28,1,13,1,3
Temperate East,SIMP,EP,SIMP_201812_EP,52,2025-12-30,2000-12-29,1,8,0,2
Temperate East,SIMP,EP,SIMP_201812_EP,52,2025-12-30,2000-12-30,1,2,0,0
Temperate East,SIMP,EP,SIMP_201906_EP,24,2025-06-17,2000-06-11,1,3,1,1
Temperate East,SIMP,EP,SIMP_201906_EP,24,2025-06-17,2000-06-12,1,10,0,6
Temperate East,SIMP,EP,SIMP_201906_EP,24,2025-06-17,2000-06-13,1,28,16,21
Temperate East,SIMP,EP,SIMP_201906_EP,24,2025-06-17,2000-06-14,1,3,0,0
Temperate East,SIMP,EP,SIMP_201906_EP,24,2025-06-17,2000-06-15,1,20,2,9
Temperate East,SIMP,EP,SIMP_201906_EP,24,2025-06-17,2000-06-16,1,5,0,2
Temperate East,SIMP,EP,SIMP_201906_EP,25,2025-06-24,2000-06-17,1,0,0,0
Temperate East,SIMP,EP,SIMP_201906_EP,25,2025-06-24,2000-06-18,1,1,0,0
Temperate East,SIMP,EP,SIMP_201906_EP,25,2025-06-24,2000-06-19,1,2,0,2
Temperate East,SIMP,EP,SIMP_201906_EP,25,2025-06-24,2000-06-20,1,1,0,0
Temperate East,SIMP,EP,SIMP_201906_EP,25,2025-06-24,2000-06-21,1,5,0,1
Temperate East,SIMP,EP,SIMP_201906_EP,25,2025-06-24,2000-06-22,1,2,0,0
Temperate East,SIMP,EP,SIMP_201906_EP,25,2025-06-24,2000-06-23,1,1,0,0
Temperate East,SIMP,EP,SIMP_201906_EP,26,2025-07-01,2000-06-24,1,2,0,0
Temperate East,SIMP,EP,SIMP_201906_EP,26,2025-07-01,2000-06-25,1,1,0,0
Temperate East,SIMP,EP,SIMP_201906_EP,26,2025-07-01,2000-06-26,1,2,0,2
Temperate East,SIMP,EP,SIMP_201906_EP,26,2025-07-01,2000-06-27,1,0,0,0
Temperate East,SIMP,EP,SIMP_201906_EP,26,2025-07-01,2000-06-28,1,5,0,2
Temperate East,SIMP,EP,SIMP_201906_EP,26,2025-07-01,2000-06-29,1,3,0,1
Temperate East,SIMP,EP,SIMP_201906_EP,26,2025-07-01,2000-06-30,1,2,0,0
Temperate East,SIMP,WP,SIMP_201808_WP,32,2025-08-12,2000-08-10,1,14,0,5
Temperate East,SIMP,WP,SIMP_201808_WP,32,2025-08-12,2000-08-11,1,20,0,8
Temperate East,SIMP,WP,SIMP_201808_WP,32,2025-08-12,2000-08-12,1,2,0,0
Temperate East,SIMP,WP,SIMP_201808_WP,33,2025-08-19,2000-08-13,1,1,0,1
Temperate East,SIMP,WP,SIMP_201808_WP,33,2025-08-19,2000-08-14,1,17,1,2
Temperate East,SIMP,WP,SIMP_201808_WP,33,2025-08-19,2000-08-15,1,7,0,1
Temperate East,SIMP,WP,SIMP_201808_WP,33,2025-08-19,2000-08-16,1,6,1,1
Temperate East,SIMP,WP,SIMP_201808_WP,33,2025-08-19,2000-08-17,1,6,1,3
Temperate East,SIMP,WP,SIMP_201808_WP,33,2025-08-19,2000-08-18,1,25,1,13
Temperate East,SIMP,WP,SIMP_201808_WP,33,2025-08-19,2000-08-19,1,2,0,1
Temperate East,SIMP,WP,SIMP_201808_WP,34,2025-08-26,2000-08-20,1,0,0,0
Temperate East,SIMP,WP,SIMP_201808_WP,34,2025-08-26,2000-08-21,1,0,0,0
Temperate East,SIMP,WP,SIMP_201808_WP,34,2025-08-26,2000-08-22,1,6,0,1
Temperate East,SIMP,WP,SIMP_201808_WP,34,2025-08-26,2000-08-23,1,9,0,2
Temperate East,SIMP,WP,SIMP_201808_WP,34,2025-08-26,2000-08-24,1,6,1,2
Temperate East,SIMP,WP,SIMP_201808_WP,34,2025-08-26,2000-08-25,1,20,0,12
Temperate East,SIMP,WP,SIMP_201808_WP,34,2025-08-26,2000-08-26,1,15,0,1
Temperate East,SIMP,WP,SIMP_201808_WP,35,2025-09-02,2000-08-27,1,13,0,5
Temperate East,SIMP,WP,SIMP_201808_WP,35,2025-09-02,2000-08-28,1,8,5,8
Temperate East,SIMP,WP,SIMP_201808_WP,35,2025-09-02,2000-08-29,1,33,5,25
Temperate East,SIMP,WP,SIMP_201808_WP,35,2025-09-02,2000-08-30,1,22,10,17
Temperate East,SIMP,WP,SIMP_201808_WP,35,2025-09-02,2000-08-31,1,8,0,6
Temperate East,SIMP,WP,SIMP_201808_WP,35,2025-09-02,2000-09-01,1,5,1,3
Temperate East,SIMP,WP,SIMP_201808_WP,35,2025-09-02,2000-09-02,1,3,1,1
Temperate East,SIMP,WP,SIMP_201808_WP,36,2025-09-09,2000-09-03,1,1,0,1
Temperate East,SIMP,WP,SIMP_201808_WP,36,2025-09-09,2000-09-04,1,0,0,0
Temperate East,SIMP,WP,SIMP_201808_WP,36,2025-09-09,2000-09-05,1,4,0,2
Temperate East,SIMP,WP,SIMP_201808_WP,36,2025-09-09,2000-09-06,1,14,1,7
Temperate East,SIMP,WP,SIMP_201808_WP,36,2025-09-09,2000-09-07,1,5,0,0
Temperate East,SIMP,WP,SIMP_201808_WP,36,2025-09-09,2000-09-08,1,1,0,0
Temperate East,SIMP,WP,SIMP_201808_WP,36,2025-09-09,2000-09-09,1,6,0,0
Temperate East,SIMP,WP,SIMP_201808_WP,37,2025-09-16,2000-09-10,1,4,0,1
Temperate East,SIMP,WP,SIMP_201808_WP,37,2025-09-16,2000-09-11,1,0,0,0
Temperate East,SIMP,WP,SIMP_201812_WP,1,2025-01-08,2000-01-01,1,0,0,0
Temperate East,SIMP,WP,SIMP_201812_WP,1,2025-01-08,2000-01-02,1,11,2,5
Temperate East,SIMP,WP,SIMP_201812_WP,1,2025-01-08,2000-01-03,1,9,0,4
Temperate East,SIMP,WP,SIMP_201812_WP,1,2025-01-08,2000-01-04,1,9,0,4
Temperate East,SIMP,WP,SIMP_201812_WP,1,2025-01-08,2000-01-05,1,7,0,0
Temperate East,SIMP,WP,SIMP_201812_WP,1,2025-01-08,2000-01-06,1,9,1,4
Temperate East,SIMP,WP,SIMP_201812_WP,1,2025-01-08,2000-12-31,1,5,0,1
Temperate East,SIMP,WP,SIMP_201812_WP,2,2025-01-15,2000-01-07,1,11,0,7
Temperate East,SIMP,WP,SIMP_201812_WP,2,2025-01-15,2000-01-08,1,23,5,10
Temperate East,SIMP,WP,SIMP_201812_WP,2,2025-01-15,2000-01-09,1,10,0,2
Temperate East,SIMP,WP,SIMP_201812_WP,2,2025-01-15,2000-01-10,1,13,0,5
Temperate East,SIMP,WP,SIMP_201812_WP,2,2025-01-15,2000-01-11,1,9,0,3
Temperate East,SIMP,WP,SIMP_201812_WP,2,2025-01-15,2000-01-12,1,12,1,8
Temperate East,SIMP,WP,SIMP_201812_WP,2,2025-01-15,2000-01-13,1,14,4,5
Temperate East,SIMP,WP,SIMP_201812_WP,3,2025-01-22,2000-01-14,1,12,4,7
Temperate East,SIMP,WP,SIMP_201812_WP,3,2025-01-22,2000-01-15,1,0,0,0
Temperate East,SIMP,WP,SIMP_201812_WP,50,2025-12-16,2000-12-12,1,1,0,0
Temperate East,SIMP,WP,SIMP_201812_WP,50,2025-12-16,2000-12-13,1,1,0,1
Temperate East,SIMP,WP,SIMP_201812_WP,50,2025-12-16,2000-12-14,1,0,0,0
Temperate East,SIMP,WP,SIMP_201812_WP,50,2025-12-16,2000-12-15,1,2,0,0
Temperate East,SIMP,WP,SIMP_201812_WP,50,2025-12-16,2000-12-16,1,2,0,1
Temperate East,SIMP,WP,SIMP_201812_WP,51,2025-12-23,2000-12-17,1,0,0,0
Temperate East,SIMP,WP,SIMP_201812_WP,51,2025-12-23,2000-12-18,1,6,0,1
Temperate East,SIMP,WP,SIMP_201812_WP,51,2025-12-23,2000-12-19,1,7,0,1
Temperate East,SIMP,WP,SIMP_201812_WP,51,2025-12-23,2000-12-20,1,1,0,0
Temperate East,SIMP,WP,SIMP_201812_WP,51,2025-12-23,2000-12-21,1,1,0,1
Temperate East,SIMP,WP,SIMP_201812_WP,51,2025-12-23,2000-12-22,1,2,0,1
Temperate East,SIMP,WP,SIMP_201812_WP,51,2025-12-23,2000-12-23,1,0,0,0
Temperate East,SIMP,WP,SIMP_201812_WP,52,2025-12-30,2000-12-24,1,0,0,0
Temperate East,SIMP,WP,SIMP_201812_WP,52,2025-12-30,2000-12-25,1,3,0,1
Temperate East,SIMP,WP,SIMP_201812_WP,52,2025-12-30,2000-12-26,1,6,2,6
Temperate East,SIMP,WP,SIMP_201812_WP,52,2025-12-30,2000-12-27,1,10,3,4
Temperate East,SIMP,WP,SIMP_201812_WP,52,2025-12-30,2000-12-28,1,12,2,4
Temperate East,SIMP,WP,SIMP_201812_WP,52,2025-12-30,2000-12-29,1,11,0,3
Temperate East,SIMP,WP,SIMP_201812_WP,52,2025-12-30,2000-12-30,1,2,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,24,2025-06-17,2000-06-10,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,24,2025-06-17,2000-06-11,1,2,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,24,2025-06-17,2000-06-12,1,11,0,3
Temperate East,SIMP,WP,SIMP_201906_WP,24,2025-06-17,2000-06-13,1,13,11,12
Temperate East,SIMP,WP,SIMP_201906_WP,24,2025-06-17,2000-06-14,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,24,2025-06-17,2000-06-15,1,13,3,7
Temperate East,SIMP,WP,SIMP_201906_WP,24,2025-06-17,2000-06-16,1,4,0,2
Temperate East,SIMP,WP,SIMP_201906_WP,25,2025-06-24,2000-06-17,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,25,2025-06-24,2000-06-18,1,1,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,25,2025-06-24,2000-06-19,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,25,2025-06-24,2000-06-20,1,1,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,25,2025-06-24,2000-06-21,1,1,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,25,2025-06-24,2000-06-22,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,25,2025-06-24,2000-06-23,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,26,2025-07-01,2000-06-24,1,1,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,26,2025-07-01,2000-06-25,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,26,2025-07-01,2000-06-26,1,2,0,2
Temperate East,SIMP,WP,SIMP_201906_WP,26,2025-07-01,2000-06-27,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,26,2025-07-01,2000-06-28,1,2,0,1
Temperate East,SIMP,WP,SIMP_201906_WP,26,2025-07-01,2000-06-29,1,2,0,2
Temperate East,SIMP,WP,SIMP_201906_WP,26,2025-07-01,2000-06-30,1,2,0,2
Temperate East,SIMP,WP,SIMP_201906_WP,27,2025-07-08,2000-07-01,1,3,0,1
Temperate East,SIMP,WP,SIMP_201906_WP,27,2025-07-08,2000-07-02,1,1,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,27,2025-07-08,2000-07-03,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,27,2025-07-08,2000-07-04,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,27,2025-07-08,2000-07-05,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,27,2025-07-08,2000-07-06,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,27,2025-07-08,2000-07-07,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,28,2025-07-15,2000-07-08,1,1,0,1
Temperate East,SIMP,WP,SIMP_201906_WP,28,2025-07-15,2000-07-09,1,7,1,3
Temperate East,SIMP,WP,SIMP_201906_WP,28,2025-07-15,2000-07-10,1,5,0,1
Temperate East,SIMP,WP,SIMP_201906_WP,28,2025-07-15,2000-07-11,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,28,2025-07-15,2000-07-12,1,4,2,3
Temperate East,SIMP,WP,SIMP_201906_WP,28,2025-07-15,2000-07-13,1,4,3,3
Temperate East,SIMP,WP,SIMP_201906_WP,28,2025-07-15,2000-07-14,1,7,6,7
Temperate East,SIMP,WP,SIMP_201906_WP,29,2025-07-22,2000-07-15,1,3,2,3
Temperate East,SIMP,WP,SIMP_201906_WP,29,2025-07-22,2000-07-16,1,4,2,2
Temperate East,SIMP,WP,SIMP_201906_WP,29,2025-07-22,2000-07-17,1,2,2,2
Temperate East,SIMP,WP,SIMP_201906_WP,29,2025-07-22,2000-07-18,1,3,1,2
Temperate East,SIMP,WP,SIMP_201906_WP,29,2025-07-22,2000-07-19,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,29,2025-07-22,2000-07-20,1,10,1,5
Temperate East,SIMP,WP,SIMP_201906_WP,29,2025-07-22,2000-07-21,1,4,0,2
Temperate East,SIMP,WP,SIMP_201906_WP,30,2025-07-29,2000-07-22,1,10,0,7
Temperate East,SIMP,WP,SIMP_201906_WP,30,2025-07-29,2000-07-23,1,13,0,5
Temperate East,SIMP,WP,SIMP_201906_WP,30,2025-07-29,2000-07-24,1,1,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,30,2025-07-29,2000-07-25,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,30,2025-07-29,2000-07-26,1,4,2,3
Temperate East,SIMP,WP,SIMP_201906_WP,30,2025-07-29,2000-07-27,1,13,7,8
Temperate East,SIMP,WP,SIMP_201906_WP,30,2025-07-29,2000-07-28,1,7,0,4
Temperate East,SIMP,WP,SIMP_201906_WP,31,2025-08-05,2000-07-29,1,9,2,6
Temperate East,SIMP,WP,SIMP_201906_WP,31,2025-08-05,2000-07-30,1,6,0,1
Temperate East,SIMP,WP,SIMP_201906_WP,31,2025-08-05,2000-07-31,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,31,2025-08-05,2000-08-01,1,0,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,31,2025-08-05,2000-08-02,1,1,0,0
Temperate East,SIMP,WP,SIMP_201906_WP,31,2025-08-05,2000-08-03,1,12,2,8
Temperate East,SIMP,WP,SIMP_201906_WP,31,2025-08-05,2000-08-04,1,13,1,4
Temperate East,SIMP,WP,SIMP_201906_WP,32,2025-08-12,2000-08-05,1,14,0,7
Temperate East,SIMP,WP,SIMP_201906_WP,32,2025-08-12,2000-08-06,1,12,1,9
Temperate East,SIMP,WP,SIMP_201906_WP,32,2025-08-12,2000-08-07,1,10,1,8
Temperate East,SIMP,WP,SIMP_201906_WP,32,2025-08-12,2000-08-08,1,5,3,4
Temperate East,SIMP,WP,SIMP_201906_WP,32,2025-08-12,2000-08-09,1,4,0,1
